Item_ID	Sentence	Adj	Noun
5350:51	in may, roem said: “ when the people of the 13th district elect a transgender woman to replace the most anti-lgbt legislator in the south, it will be an act of certainty, and it will be a defining moment that will resonate across the country.	transgender	woman
5369:8	a transgender man who made a landmark appearance on first dates hotel has spoken out against a lack of trans representation on tv, saying: “ i ’ve never seen anything major about trans men.	transgender	man
5369:102	a transgender man who made a landmark appearance on first dates hotel has spoken out against a lack of trans representation on tv, saying: “ i ’ve never seen anything major about trans men.	trans	men
5376:51	pinknews spoke to nick after the episode aired about his experience transitioning, representation of trans men in the media and advice he would offer a young person struggling with their gender identity.	trans	men
5390:32	do you think there is enough representation of trans men on tv and if not, how do you think this could be improved?	trans	men
5391:36	nick: i do n’t see that much representation of trans men.	trans	men
5392:26	i only see a lot about trans women on tv shows like orange is the new black.	trans	women
5393:25	i ’ve never seen anything major about trans men.	trans	men
5394:56	people should go onto shows like first dates and first dates hotel to show that there are trans men out there.	trans	men
5395:10	the only trans man in the media i think i can name is chaz bono.	trans	man
5396:28	it ’s very rare that you see a trans man in the media.	trans	man
5397:18	to actually have a trans man in a movie or tv show would be amazing because tv shows and movies always influence a lot of people.	trans	man
5453:7	a trans woman has opened up about her horrifying ordeal of being detained at an airport because of her gender identity.	trans	woman
5454:8	the trans woman – who is called lilah – posted a video of herself on twitter where she can be seen walking through an airport in tears.	trans	woman
5474:24	as part of the investigation, a trans woman called olivia --lrb- not her real name --rrb- revealed how she felt pressured into showing airport security in florida her genitals in order to be allowed to fly.	trans	woman
5485:44	when she won a place on the ballot, she was the first openly trans woman to do so without the backing of any of labour ’s powerful internal factions.	trans	woman
5502:74	but in the end, she decided to stay – and to run for the nec, in the hopes that being an openly trans woman on the ballot would bring “ hope to offset the despair of trans members in labour ”.	trans	woman
5526:61	puritanical christian group one million moms has launched a boycott of h&m after mistaking a muay thai fighting champ for a transgender woman.	transgender	woman
5579:29	in one particularly horrific tirade, he called a transgender man who has publicly opened up about giving birth “ mentally ill.	transgender	man
5671:73	more than half – 51 percent – think women ’s aid, the uk domestic violence charity, is wrong to consider lifting its ban on transgender women working in their refuges.	transgender	women
5672:78	and, nearly a quarter – 23 percent – think that the labour party was wrong to open its all -- women shortlists to self -- identifying transgender women.	transgender	women
5682:58	an infantry soldier who served in the army for 30 years has begun an incredible new life as a transgender woman and model.	transgender	woman
5705:57	“ now, i ’m strutting down runways in feminine clothes and posing for cameras as a proud transgender woman.	transgender	woman
5727:50	” earlier this year, a study found more than half --lrb- 51 percent --rrb- of trans male teenagers have attempted suicide in the past year.	trans	male
5728:94	the study, by researchers at the university of arizona, also found that more than four in 10 --lrb- 42 percent --rrb- of non-binary adolescents and 30 percent of trans female teens had attempted suicide.	trans	female
